,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
6738,0,0.3540680312031053,0.134805029601772,-0.1721738711310044,-0.5468548522639355,-1.541713447469104,0
6739,2,0.3540680312031053,0.2023208378407263,-1.1278027078272437,1.1161103231731764,-1.5102559337460009,0
6740,0,0.3039546438749873,0.134805029601772,-0.5266813428086414,0.5767702662746532,-1.4316121494382428,0
6741,0,0.3039546438749873,0.067289221362856,-0.2338273444662457,1.0262203136900887,-1.4001546357151395,0
6742,0,0.3039546438749873,0.134805029601772,-0.203000607798625,0.7902590387969849,-1.3686971219920363,0
6743,1,0.3039546438749873,0.134805029601772,-2.175911754526344,1.2958903421393495,-1.337239608268933,0
6744,0,0.3540680312031053,0.134805029601772,0.9761220697378632,-0.9176511413816694,-1.290053337684278,0
6745,1,0.3540680312031053,0.134805029601772,-1.0969759711596228,0.3745177449377075,-1.2585958239611748,0
6746,0,0.3540680312031053,0.134805029601772,0.4135341255537871,-0.8951786390108981,-1.21140955337652,0
6747,0,0.4041814185312519,0.134805029601772,2.579112376454135,-2.0188037575494864,-1.1799520396534169,0
6748,1,0.4041814185312519,0.2023208378407263,-0.1644671869640993,0.1610289724153759,-1.1484945259303134,0
6749,2,0.4041814185312519,0.2023208378407263,2.016524432270059,-1.1985574210163166,-1.1013082553456586,0
6750,0,0.4542948058593699,0.2698366460796423,-0.4727345536403054,0.2621552330838487,-1.0226644710379005,0
6751,0,0.4542948058593699,0.2698366460796423,0.159213548045917,-0.737871122415495,-0.991206957314797,0
6752,0,0.4041814185312519,0.3373524543185966,-0.2569473969669612,-0.1985310655169728,-0.9597494435916938,0
6753,2,0.4542948058593699,0.3373524543185966,-0.0257468719598065,0.048666460561517,-0.9282919298685904,0
6754,1,0.4041814185312519,0.3373524543185966,-0.0334535561267117,-0.5580911034493216,-0.8496481455608323,0
6755,0,0.4542948058593699,0.3373524543185966,0.6447346505609417,-0.0299872977361845,-0.8024618749761775,0
6756,1,0.4041814185312519,0.2698366460796423,0.0204932330416243,-0.5356186010785494,-0.7710043612530743,0
6757,1,0.4041814185312519,0.2698366460796423,-0.5035612903079261,-0.1535860607754294,-0.7238180906684193,0
6758,0,0.4542948058593699,0.2698366460796423,-0.6808150261467445,0.7003690293138981,-0.6766318200837644,0
6759,0,0.4542948058593699,0.2698366460796423,0.3518806522185458,-0.9064148901962834,-0.6451743063606612,0
6760,2,0.4542948058593699,0.2698366460796423,-0.4496145011395899,0.3408089913815494,-0.6137167926375579,0
6761,1,0.5044081931875165,0.4048682625575509,-0.4264944486388745,1.4419616075493669,-0.5350730083297998,0
6762,0,0.5044081931875165,0.3373524543185966,0.6601480188947519,-0.8502336342693539,-0.4878867377451448,0
6763,0,0.4542948058593699,0.3373524543185966,0.4212408097206922,-0.0749323024777278,-0.4564292240220415,0
6764,0,0.4542948058593699,0.3373524543185966,0.3827073888861664,-0.5468548522639355,-0.4249717102989383,0
6765,0,0.5044081931875165,0.3373524543185966,-1.058442550325097,0.4082264984938649,-0.393514196575835,0
6766,1,0.4542948058593699,0.2698366460796423,-1.0815626028258123,0.441935252050023,-0.3305991691296285,0
6767,0,0.4542948058593699,0.2698366460796423,2.101297958106016,-1.456991198280192,-0.2834128985449736,0
6768,1,0.4542948058593699,0.2698366460796423,0.4674809147221231,-0.0412235489215705,-0.2519553848218703,0
6769,1,0.4041814185312519,0.2023208378407263,2.7178326914584274,-1.8277874873979263,-0.2047691142372154,0
6770,0,0.3540680312031053,0.067289221362856,-1.960124597853,1.7790491431109434,-0.1575828436525605,0
6771,1,0.3039546438749873,-0.0002265868760982,0.2054536530473479,-0.7715798759716532,-0.1261253299294573,0
6772,0,0.3039546438749873,-0.0002265868760982,-0.5960415003107878,1.464434109920138,-0.0789390593448024,0
6773,0,0.3039546438749873,-0.0002265868760982,-0.0334535561267117,-0.4344923404100766,-0.0474815456216991,0
6774,0,0.3039546438749873,-0.0002265868760982,0.9221752805695272,-1.0974311603478435,-0.0160240318985958,0
6775,0,0.3039546438749873,-0.0677423951150525,-0.6731083419798394,0.9026215506508438,0.0154334818245073,0
6776,1,0.2538412565468407,-0.1352582033539685,-0.8118286569841321,0.4082264984938649,0.0468909955476106,0
6777,0,0.2538412565468407,-0.0677423951150525,-0.7116417628143651,0.801495289982371,0.0940772661322655,0
6778,1,0.2538412565468407,-0.0677423951150525,0.2825204947163995,0.0599027117469022,0.1255347798553688,0
6779,1,0.2538412565468407,-0.0002265868760982,-0.8426553936517527,1.059929067246247,0.1727210504400237,0
6780,0,0.2538412565468407,-0.0677423951150525,-0.5575080794762621,0.8464402947239144,0.2199073210246786,0
6781,1,0.2538412565468407,-0.0677423951150525,-1.3281764961667772,2.5768229772733418,0.2513648347477819,0
6782,1,0.3039546438749873,-0.0002265868760982,-0.2261206602993405,0.048666460561517,0.2985511053324368,0
6783,0,0.3039546438749873,0.067289221362856,-1.6826839678444143,1.0374565648754748,0.3457373759170916,0
6784,0,0.3039546438749873,0.067289221362856,-0.1567605027971941,0.1722652236007611,0.3771948896401949,0
6785,0,0.2538412565468407,-0.0677423951150525,-1.0276158136574765,0.6441877733869688,0.4086524033632981,0
6786,1,0.2037278692186942,-0.1352582033539685,-1.2279896019970102,0.4082264984938649,0.4401099170864014,0
6787,2,0.1536144818905761,-0.2027740115929228,-0.4881479219741157,0.0823752141176743,0.4872961876710563,0
6788,2,0.1536144818905761,-0.2027740115929228,0.5137210197235541,-1.1199036627186154,0.5659399719788145,0
6789,1,0.2037278692186942,-0.1352582033539685,0.0127865488747191,-0.0524598001069566,0.6445837562865727,0
6790,0,0.2538412565468407,-0.0002265868760982,-0.7887086044834166,0.4194627496792509,0.6917700268712276,0
6791,0,0.2037278692186942,-0.0677423951150525,-0.149053818630289,-1.0075411508647565,0.7232275405943308,0
6792,0,0.1536144818905761,-0.1352582033539685,-0.3802543436374436,0.048666460561517,0.754685054317434,0
6793,1,0.1536144818905761,-0.1352582033539685,0.7834549655652344,0.0037214558199728,0.7861425680405374,0
6794,0,0.1035010945624296,-0.1352582033539685,-0.0719869769612375,0.1160839676738317,0.8333288386251922,0
6795,0,0.1035010945624296,-0.1352582033539685,-0.8811888144862785,0.9588028065777732,0.8647863523482955,0
6796,0,0.1035010945624296,-0.0677423951150525,0.3904140730530716,-0.490673596337006,0.9748876503791568,0
6797,0,0.1035010945624296,-0.0002265868760982,-0.1721738711310044,0.7340777828700555,1.0063451641022605,0
6798,0,0.1536144818905761,0.067289221362856,-0.249240712800056,-0.0974048048484999,1.0378026778253635,0
6799,1,0.1035010945624296,-0.0677423951150525,0.4135341255537871,-1.074958657977072,1.0692601915484667,0
6800,1,0.1035010945624296,-0.0002265868760982,1.1456691214097765,-1.1311399139040017,1.1164464621331216,0
6801,0,0.1035010945624296,-0.0002265868760982,-0.2261206602993405,-0.0749323024777278,1.1636327327177765,0
6802,0,0.1035010945624296,-0.0002265868760982,-0.9736690244891404,1.4419616075493669,1.1950902464408797,0
6803,0,0.0533877072343115,-0.0002265868760982,-0.0334535561267117,0.1048477164884464,1.2265477601639831,0
6804,1,0.1035010945624296,0.067289221362856,-0.2338273444662457,-0.0299872977361845,1.2580052738870864,0
6805,0,0.1035010945624296,0.134805029601772,-0.5806281319769775,0.2396827307130766,1.3051915444717412,0
6806,0,0.1035010945624296,0.134805029601772,-1.058442550325097,0.3520452425669355,1.3366490581948445,0
6807,1,0.0533877072343115,0.067289221362856,-0.1105203977957632,-0.1648223119608154,1.3681065719179475,0
6808,1,0.1035010945624296,0.067289221362856,-0.3186008703022023,0.3632814937523215,1.4152928425026026,0
6809,0,0.1035010945624296,0.067289221362856,-0.9505489719884248,0.801495289982371,1.4624791130872576,0
6810,1,0.1536144818905761,0.134805029601772,-0.6654016578129343,0.441935252050023,1.4939366268103609,0
6811,0,0.1536144818905761,0.2023208378407263,-1.1817494969955795,2.1947904369702207,1.5411228973950155,1
6812,0,0.1536144818905761,0.2023208378407263,1.4539364880859826,-1.265974928128632,-1.6990010160846205,0
6813,0,0.1536144818905761,0.134805029601772,-0.1798805552979096,1.2958903421393495,-1.6675435023615173,0
6814,1,0.1536144818905761,0.134805029601772,-0.5652147636431673,-0.1423498095900433,-1.636085988638414,0
6815,1,0.1035010945624296,0.134805029601772,-0.5960415003107878,1.2060003326562632,-1.5888997180537592,0
6816,1,0.0533877072343115,0.067289221362856,-0.8734821303193733,0.6554240245723547,-1.541713447469104,0
6817,0,0.0533877072343115,0.067289221362856,1.2998028047478796,-1.1199036627186154,-1.4945271768844492,0
6818,0,0.1035010945624296,0.134805029601772,0.1129734430444861,0.8689127970946865,-1.463069663161346,0
6819,0,0.0533877072343115,0.067289221362856,0.4135341255537871,0.3071002378253921,-1.4316121494382428,0
6820,0,0.0533877072343115,0.067289221362856,1.0377755430731044,-1.0300136532355282,-1.4001546357151395,0
6821,0,0.1035010945624296,0.134805029601772,-0.7732952361496064,0.9925115601339314,-1.3686971219920363,0
6822,0,0.1035010945624296,0.134805029601772,0.6524413347278468,-1.0412499044209145,-1.337239608268933,0
6823,0,0.1035010945624296,0.067289221362856,0.05902665387615,0.1722652236007611,-1.3057820945458296,0
6824,1,0.1035010945624296,0.134805029601772,0.8682284914011911,-1.1760849186455449,-1.2743245808227264,0
6825,0,0.1035010945624296,0.2023208378407263,-1.4206567061696391,1.2734178397685785,-1.2271383102380715,0
6826,0,0.1035010945624296,0.2023208378407263,-0.5420947111424518,1.1385828255439476,-1.164223282791865,0
6827,1,0.1035010945624296,0.2023208378407263,0.5984945455595108,-0.5243823498931633,-1.1327657690687618,0
6828,0,0.1536144818905761,0.2698366460796423,1.2073225947450177,-1.29968368168479,-1.085579498484107,0
6829,1,0.2037278692186942,0.3373524543185966,0.9915354380716735,-1.0524861556063003,-1.0541219847610035,0
6830,0,0.2037278692186942,0.3373524543185966,-0.8734821303193733,1.5206153658470676,-1.0069357141763486,0
6831,0,0.2037278692186942,0.2698366460796423,-1.767457493680371,1.801521645481715,-0.9754782004532454,0
6832,0,0.2037278692186942,0.2698366460796423,-0.2261206602993405,0.6217152710161966,-0.9440206867301422,0
6833,0,0.1536144818905761,0.2023208378407263,-1.312763127832967,0.6217152710161966,-0.9125631730070388,0
6834,0,0.1536144818905761,0.2023208378407263,0.8759351755680962,-0.7491073736008811,-0.8811056592839356,0
6835,1,0.1035010945624296,0.134805029601772,-0.6654016578129343,0.3408089913815494,-0.8496481455608323,0
6836,0,0.0533877072343115,0.067289221362856,-1.613323810342268,2.6891854891272,-0.8024618749761775,0
6837,0,0.0533877072343115,0.067289221362856,-1.0430291819912867,1.329599095695508,-0.7710043612530743,0
6838,1,0.0533877072343115,0.067289221362856,-0.5575080794762621,0.9588028065777732,-0.7395468475299709,0
6839,2,0.0533877072343115,0.067289221362856,-0.6885217103136497,0.2172102283423053,-0.692360576945316,0
6840,0,0.003274319906165,-0.0002265868760982,-0.2261206602993405,0.1160839676738317,-0.6137167926375579,0
6841,1,0.003274319906165,-0.0677423951150525,0.1129734430444861,-0.7041623688593377,-0.5822592789144546,0
6842,0,0.003274319906165,-0.0677423951150525,-0.0642802927943323,0.0711389629322883,-0.5350730083297998,0
6843,0,0.003274319906165,-0.0677423951150525,0.714094808063088,-0.8277611318985826,-0.5036154946066964,0
6844,0,0.003274319906165,-0.1352582033539685,-0.3186008703022023,-0.0187510465507984,-0.4721579808835932,0
6845,0,0.003274319906165,-0.2027740115929228,-1.459190127004165,2.374570455936395,-0.4407004671604899,0
6846,1,-0.0969524547500995,-0.2702898198318387,-0.6268682369784084,0.812731541167757,-0.4092429534373866,0
6847,0,-0.0969524547500995,-0.2702898198318387,0.0821467063768655,0.1048477164884464,-0.3620566828527318,0
6848,0,-0.0969524547500995,-0.2027740115929228,-0.249240712800056,-0.1311135584046573,-0.3305991691296285,0
6849,0,-0.0969524547500995,-0.2027740115929228,-0.4496145011395899,1.2509453373978066,-0.2991416554065252,0
6850,1,-0.1470658420782461,-0.2702898198318387,0.1900402847135376,-0.7153986200447238,-0.2676841416834219,0
6851,0,-0.0969524547500995,-0.2027740115929228,1.477056540586698,-1.3109199328701755,-0.2204978710987671,0
6852,0,-0.0969524547500995,-0.2027740115929228,0.8374017547335705,-0.737871122415495,-0.1890403573756638,0
6853,1,-0.0969524547500995,-0.2702898198318387,-1.4206567061696391,1.059929067246247,-0.1575828436525605,0
6854,0,-0.0969524547500995,-0.2027740115929228,-0.6499882894791239,-0.0524598001069566,-0.1103965730679056,0
6855,1,-0.0969524547500995,-0.2027740115929228,1.4616431722528878,-1.378337439982491,-0.0789390593448024,0
6856,1,-0.0969524547500995,-0.1352582033539685,-0.6808150261467445,0.4981165079769525,-0.0317527887601475,0
6857,1,-0.0468390674219815,-0.1352582033539685,0.8451084389004756,0.048666460561517,0.0154334818245073,0
6858,0,-0.0468390674219815,-0.1352582033539685,-0.2954808178014869,0.7790227876115997,0.0626197524091622,0
6859,1,0.003274319906165,-0.0677423951150525,1.0454822272400095,-1.4232824447240344,0.0940772661322655,0
6860,0,-0.0468390674219815,-0.1352582033539685,1.5464166980888443,-1.4120461935386486,0.1412635367169204,0
6861,2,-0.0468390674219815,-0.1352582033539685,-0.8888954986531836,0.8913852994654585,0.1727210504400237,0
6862,1,-0.0969524547500995,-0.2027740115929228,0.3133472313840201,-0.344602330926989,0.2513648347477819,0
6863,0,-0.0969524547500995,-0.2027740115929228,-0.6654016578129343,0.2059739771569192,0.2985511053324368,0
6864,2,-0.1470658420782461,-0.2702898198318387,-0.6345749211453137,0.9925115601339314,0.33000861905554,0
6865,1,-0.0969524547500995,-0.2027740115929228,-1.505430232005596,2.352097953565624,0.4086524033632981,0
6866,0,-0.0969524547500995,-0.2702898198318387,-1.0892692869927176,1.217236583841649,0.4558386739479531,0
6867,0,-0.0969524547500995,-0.2702898198318387,0.6370279663940365,-1.0974311603478435,0.4872961876710563,0
6868,0,-0.1470658420782461,-0.2702898198318387,-0.8966021828200887,1.183527830285491,0.5659399719788145,0
6869,0,-0.1470658420782461,-0.2702898198318387,1.577243434756465,-1.5356449565778931,0.5973974857019178,0
6870,2,-0.0969524547500995,-0.2027740115929228,-1.1355093919941486,0.7453140340554415,0.628854999425021,0
6871,0,-0.0969524547500995,-0.1352582033539685,1.8007372755967146,-0.8277611318985826,0.7074987837327792,0
6872,0,-0.0969524547500995,-0.1352582033539685,0.2054536530473479,-0.1535860607754294,0.7389562974558824,0
6873,0,-0.0969524547500995,-0.0677423951150525,0.2902271788833047,-0.4682010939662339,0.7704138111789858,0
6874,1,-0.0468390674219815,-0.0677423951150525,0.9530020172371476,0.1497927212299898,0.801871324902089,0
6875,0,-0.0468390674219815,-0.0002265868760982,-0.5266813428086414,0.5767702662746532,0.8490575954867439,0
6876,1,-0.0969524547500995,-0.0002265868760982,-0.9120155511538992,0.8239677923531431,0.8805151092098471,0
6877,0,-0.0969524547500995,-0.0002265868760982,-1.1894561811624846,1.464434109920138,0.927701379794502,0
6878,1,-0.0969524547500995,-0.0002265868760982,-0.4264944486388745,-0.4120198380393045,0.9591588935176052,0
6879,1,-0.0969524547500995,-0.0002265868760982,0.8990552280688117,-0.7940523783424245,1.0063451641022605,0
6880,0,-0.0969524547500995,-0.0002265868760982,1.3999896989176466,-0.5356186010785494,1.0535314346869151,0
6881,0,-0.0969524547500995,0.067289221362856,0.2902271788833047,0.1385564700446038,1.0849889484100184,0
6882,1,-0.0468390674219815,0.067289221362856,-1.1817494969955795,1.7453403895547852,1.1164464621331216,0
6883,1,-0.0468390674219815,-0.0002265868760982,-0.2415340286331508,0.1497927212299898,1.1636327327177765,0
6884,2,-0.0468390674219815,0.067289221362856,-0.5266813428086414,1.194764081470877,1.2108190033024315,0
6885,1,0.003274319906165,0.134805029601772,-0.9428422878215196,1.1722915791001056,1.2894627876101896,0
6886,0,0.003274319906165,0.134805029601772,1.8855108014326711,-1.5581174589486653,1.3366490581948445,0
6887,0,0.003274319906165,0.067289221362856,-0.2954808178014869,-0.6929261176739516,1.3681065719179475,0
6888,0,-0.0468390674219815,0.067289221362856,1.2766827522471642,-1.3109199328701755,1.399564085641051,0
6889,1,0.003274319906165,0.067289221362856,-1.5516703370070266,1.4307253563639808,1.4310215993641542,0
6890,0,0.003274319906165,0.067289221362856,1.9009241697664812,-1.4345186959094205,1.4782078699488093,0
6891,0,-0.0468390674219815,-0.0002265868760982,-0.8734821303193733,0.441935252050023,1.5096653836719125,0
6892,1,0.0533877072343115,0.134805029601772,-0.6654016578129343,0.1385564700446038,1.5411228973950155,0
6893,1,0.1035010945624296,0.2023208378407263,-0.5189746586417363,-0.0749323024777278,1.5883091679796706,0
6894,2,0.1035010945624296,0.2698366460796423,-0.1105203977957632,0.2396827307130766,1.6354954385643254,0
6895,0,0.1536144818905761,0.3373524543185966,0.0513199697092449,-0.1872948143315867,1.7141392228720838,0
6896,0,0.1536144818905761,0.2698366460796423,-0.1721738711310044,-0.3670748332977611,1.745596736595187,0
6897,1,0.1035010945624296,0.2023208378407263,1.4539364880859826,-1.2772111793140182,1.7770542503182902,0
6898,2,0.1035010945624296,0.2023208378407263,-0.8272420253179424,0.1947377259715332,-1.6990010160846205,0
6899,0,0.1035010945624296,0.2698366460796423,0.0204932330416243,0.1160839676738317,-1.6203572317768624,0
6900,0,0.1536144818905761,0.2698366460796423,1.7467904864283783,-1.6704799708025242,-1.5888997180537592,0
6901,1,0.2037278692186942,0.3373524543185966,-0.1182270819626684,0.2509189818984627,-1.5574422043306555,0
6902,0,0.2037278692186942,0.3373524543185966,2.33249848311317,-1.760369980285611,-1.4787984200228976,0
6903,1,0.2037278692186942,0.4048682625575509,0.2285737055480634,-0.5805636058200928,-1.4473409062997944,0
6904,0,0.2037278692186942,0.4048682625575509,-0.6654016578129343,0.6891327781285121,-1.4001546357151395,0
6905,1,0.2037278692186942,0.4048682625575509,-0.5189746586417363,0.4644077544207943,-1.3686971219920363,0
6906,0,0.2037278692186942,0.4048682625575509,-1.012202445323666,0.8913852994654585,-1.3215108514073812,0
6907,0,0.2037278692186942,0.3373524543185966,0.4828942830559334,-0.8951786390108981,-1.290053337684278,0
6908,0,0.2538412565468407,0.3373524543185966,1.3845763305838363,-1.580589961319437,-1.2585958239611748,0
6909,0,0.2538412565468407,0.4048682625575509,0.2131603372142531,-0.5131460987077773,-1.2271383102380715,0
6910,1,0.2037278692186942,0.3373524543185966,0.1900402847135376,-0.8277611318985826,-1.1956807965149685,0
6911,0,0.1035010945624296,0.2698366460796423,2.2554316414441185,-1.6817162219879098,-1.1484945259303134,0
6912,1,0.1536144818905761,0.2698366460796423,-1.713510704512035,1.0037478113193177,-1.1170370122072102,0
6913,0,0.1035010945624296,0.2023208378407263,-2.414818963700404,2.104900427487134,-1.0698507416225551,0
6914,1,0.1035010945624296,0.2023208378407263,1.4539364880859826,-1.29968368168479,-1.038393227899452,0
6915,1,0.1035010945624296,0.2023208378407263,-0.2877741336345817,-0.2996573261854456,-0.991206957314797,0
6916,0,0.1035010945624296,0.2023208378407263,-0.0103335036259962,-0.2322398190731301,-0.9440206867301422,0
6917,1,0.0533877072343115,0.2023208378407263,-1.2742297069984412,0.9026215506508438,-0.9125631730070388,0
6918,0,0.0533877072343115,0.134805029601772,-0.3108941861352972,1.5093791146616824,-0.865376902422384,0
6919,2,0.003274319906165,0.067289221362856,1.531003329755034,-1.3558649376117191,-0.8339193886992807,0
6920,0,0.003274319906165,0.067289221362856,-0.3879610278043487,0.0149577070053588,-0.7552756043915225,0
6921,0,0.003274319906165,0.134805029601772,1.2304426472457333,-1.2435024257578604,-0.692360576945316,0
6922,0,0.003274319906165,0.134805029601772,-0.2261206602993405,-0.490673596337006,-0.6609030632222128,0
6923,1,0.003274319906165,0.134805029601772,-0.5575080794762621,2.015010418004047,-0.6294455494991095,0
6924,1,0.0533877072343115,0.2023208378407263,-1.312763127832967,1.8352303990378729,-0.5822592789144546,0
6925,1,0.1035010945624296,0.2698366460796423,-2.414818963700404,2.352097953565624,-0.5350730083297998,0
6926,1,0.0533877072343115,0.2698366460796423,-0.2723607653007714,-0.4120198380393045,-0.4878867377451448,0
6927,1,0.1035010945624296,0.2698366460796423,0.1129734430444861,-0.5693273546347067,-0.4407004671604899,0
6928,0,0.1536144818905761,0.4048682625575509,-0.6345749211453137,1.464434109920138,-0.3463279259911801,0
6929,0,0.1536144818905761,0.4048682625575509,2.240018273110308,-1.8390237385833124,-0.3148704122680769,0
6930,0,0.1035010945624296,0.3373524543185966,-0.7655885519827011,0.6666602757577408,-0.2834128985449736,0
6931,1,0.0533877072343115,0.2698366460796423,0.3133472313840201,-0.2996573261854456,-0.2519553848218703,0
6932,0,0.0533877072343115,0.3373524543185966,0.860521807234286,-1.29968368168479,-0.2047691142372154,0
6933,0,0.0533877072343115,0.4048682625575509,2.263138325611024,-1.8502599897686984,-0.1733116005141121,0
6934,1,0.0533877072343115,0.3373524543185966,-1.4360700745034494,1.8689391525940304,-0.1418540867910089,0
6935,2,0.003274319906165,0.2698366460796423,2.8180195856281944,-2.11993001821796,-0.094667816206354,0
6936,0,0.0533877072343115,0.3373524543185966,-0.1182270819626684,-0.108641056033886,-0.0160240318985958,0
6937,0,0.0533877072343115,0.3373524543185966,0.1283868113782964,-0.5356186010785494,0.0154334818245073,0
6938,0,0.0533877072343115,0.3373524543185966,-0.1798805552979096,1.1385828255439476,0.0468909955476106,0
6939,0,0.1035010945624296,0.4048682625575509,-0.6499882894791239,0.1722652236007611,0.0783485092707139,0
6940,0,0.0533877072343115,0.2698366460796423,0.2979338630502098,-0.1535860607754294,0.1098060229938171,0
6941,0,0.0533877072343115,0.3373524543185966,-0.1644671869640993,0.3857539961230936,0.1412635367169204,0
6942,0,0.0533877072343115,0.4048682625575509,-1.0892692869927176,0.5205890103477238,0.1727210504400237,0
6943,0,0.0533877072343115,0.3373524543185966,-0.9351356036546146,0.3969902473084788,0.204178564163127,0
6944,1,0.003274319906165,0.3373524543185966,2.116711326439826,-1.692952473173296,0.2356360778862302,0
6945,0,0.0533877072343115,0.3373524543185966,-1.2279896019970102,0.5655340150892672,0.2828223484708851,0
6946,1,0.003274319906165,0.2698366460796423,-1.0044957611567609,1.2734178397685785,0.3142798621939884,0
6947,0,0.003274319906165,0.2698366460796423,-1.4052433378358289,0.936330304207002,0.3614661327786433,0
6948,0,0.003274319906165,0.2698366460796423,-0.0796936611281426,0.4644077544207943,0.3929236465017465,0
6949,0,0.003274319906165,0.3373524543185966,0.6986814397292778,-0.8165248807131966,0.4243811602248498,0
6950,2,0.003274319906165,0.3373524543185966,0.3287605997178304,-0.4569648427808478,0.4558386739479531,0
6951,0,0.003274319906165,0.3373524543185966,-0.7964152886503219,1.3071265933247358,0.5344824582557113,0
6952,0,-0.0468390674219815,0.2698366460796423,-0.8272420253179424,-0.2659485726292883,0.5659399719788145,0
6953,0,-0.0468390674219815,0.2023208378407263,-1.906177808684664,1.4082528539932089,0.5973974857019178,0
6954,0,-0.0468390674219815,0.2698366460796423,-0.349427606969823,1.0374565648754748,0.628854999425021,0
6955,0,-0.0468390674219815,0.2698366460796423,-0.1413471344633838,0.7003690293138981,0.6603125131481243,0
6956,0,-0.0468390674219815,0.2023208378407263,0.9452953330702426,-1.3109199328701755,0.6917700268712276,0
6957,2,-0.0468390674219815,0.2023208378407263,0.1515068638790119,0.3520452425669355,0.7232275405943308,0
6958,0,-0.0969524547500995,0.134805029601772,1.068602279740725,-0.9064148901962834,0.801871324902089,0
6959,2,-0.0969524547500995,0.134805029601772,-0.804121972817227,1.0037478113193177,0.8333288386251922,0
6960,2,-0.0969524547500995,0.134805029601772,0.4443608622214077,-0.8389973830839687,0.9434301366560536,0
6961,0,-0.0468390674219815,0.134805029601772,-0.2800674494676766,0.6217152710161966,1.022073920963812,0
6962,1,-0.0468390674219815,0.2698366460796423,2.3479118514469803,-1.5918262125048226,1.0535314346869151,0
6963,0,-0.0468390674219815,0.2698366460796423,-0.7424684994819858,0.554297763903882,1.10071770527157,0
6964,1,-0.0468390674219815,0.3373524543185966,-1.3898299695020184,1.3633078492516653,1.1321752189946732,0
6965,1,-0.0468390674219815,0.3373524543185966,0.4674809147221231,-0.1535860607754294,1.179361489579328,0
6966,0,0.003274319906165,0.3373524543185966,0.0127865488747191,0.1610289724153759,1.2265477601639831,0
6967,1,-0.0468390674219815,0.2698366460796423,0.4674809147221231,-0.7266348712301098,1.2580052738870864,0
6968,2,-0.0969524547500995,0.134805029601772,0.1669202322128222,-0.4682010939662339,1.3051915444717412,0
6969,0,-0.0969524547500995,0.2023208378407263,0.0667333380430552,-0.737871122415495,1.383835328779499,0
6970,1,-0.0969524547500995,0.2023208378407263,2.232311588943403,-1.9176774968810133,1.4152928425026026,0
6971,1,-0.0468390674219815,0.2698366460796423,-1.1432160761610537,1.4082528539932089,1.4624791130872576,0
6972,0,-0.0969524547500995,0.2698366460796423,1.3768696464169312,-1.1760849186455449,1.5096653836719125,0
6973,0,-0.0468390674219815,0.2698366460796423,-1.4437767586703545,1.0262203136900887,1.5411228973950155,0
6974,2,-0.0468390674219815,0.3373524543185966,0.259400442215684,0.2284464795276905,1.572580411118119,0
6975,0,-0.0468390674219815,0.3373524543185966,0.1823336005466325,-0.8951786390108981,1.651224195425877,0
6976,0,-0.0969524547500995,0.3373524543185966,-0.149053818630289,-0.2210035678877449,1.6826817091489803,0
6977,0,-0.0969524547500995,0.2698366460796423,0.4906009672228386,-0.490673596337006,-1.6990010160846205,0
6978,0,-0.1470658420782461,0.2023208378407263,-0.9967890769898556,0.6554240245723547,-1.6675435023615173,0
6979,0,-0.1470658420782461,0.2023208378407263,-0.0796936611281426,-0.344602330926989,-1.636085988638414,0
6980,1,-0.1470658420782461,0.2023208378407263,1.1225490689090611,-0.7041623688593377,-1.6046284749153108,0
6981,0,-0.1971792294063641,0.134805029601772,-0.3648409753036333,0.812731541167757,-1.5574422043306555,0
6982,0,-0.1971792294063641,0.067289221362856,-1.012202445323666,1.0149840625047026,-1.5259846906075525,0
6983,0,-0.1971792294063641,0.134805029601772,-1.0353224978243816,2.217262939340993,-1.4945271768844492,0
6984,0,-0.1971792294063641,0.134805029601772,-0.3571342911367281,0.7003690293138981,-1.463069663161346,0
6985,0,-0.1971792294063641,0.134805029601772,0.860521807234286,-0.4682010939662339,-1.4316121494382428,0
6986,2,-0.1470658420782461,0.2023208378407263,-0.4110810803050642,-0.0412235489215705,-1.4001546357151395,0
6987,0,-0.1470658420782461,0.134805029601772,0.9067619122357168,-0.4794373451516199,-1.3215108514073812,0
6988,0,-0.1470658420782461,0.134805029601772,-0.3571342911367281,-0.1423498095900433,-1.290053337684278,0
6989,0,-0.1470658420782461,0.134805029601772,-0.4419078169726848,0.295863986640006,-1.2585958239611748,0
6990,1,-0.1470658420782461,0.134805029601772,-0.5806281319769775,0.2284464795276905,-1.2271383102380715,0
6991,0,-0.0969524547500995,0.2023208378407263,1.3229228572485952,-1.1648486674601592,-1.1799520396534169,0
6992,1,-0.1470658420782461,0.2023208378407263,-0.6654016578129343,0.7790227876115997,-1.1484945259303134,0
6993,0,-0.1971792294063641,0.134805029601772,0.5599611247249849,-0.7491073736008811,-1.1013082553456586,0
6994,0,-0.1971792294063641,0.134805029601772,-1.4052433378358289,1.1722915791001056,-1.0698507416225551,0
6995,0,-0.1971792294063641,0.067289221362856,-0.2184139761324353,0.2396827307130766,-1.038393227899452,0
6996,1,-0.2472926167345107,0.067289221362856,1.107135700575251,-1.0412499044209145,-1.0069357141763486,0
6997,1,-0.2974060040626572,-0.0002265868760982,-0.0257468719598065,0.2733914842692347,-0.9597494435916938,0
6998,0,-0.2472926167345107,0.067289221362856,0.5368410722242696,-0.6255086105616362,-0.9125631730070388,0
